STATION,NAME,DATE,PRCP,TOBS
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/13/2019,0.2,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/15/2019,0.07,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/16/2019,0.52,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/21/2019,0.01,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/22/2019,0.4,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/23/2019,0.74,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/25/2019,0.09,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/28/2019,2.28,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/29/2019,0.75,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/30/2019,0.27,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/2/2019,,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/3/2019,1.51,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/4/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/5/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/6/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/7/2019,0.3,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/8/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/9/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/10/2019,0.04,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/11/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/12/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/13/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/14/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/16/2019,0.03,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/17/2019,0.09,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/18/2019,0.03,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/19/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/20/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/22/2019,0.03,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/23/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/24/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/25/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/26/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/27/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/29/2019,0.58,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/30/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",7/31/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/1/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/14/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/15/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/16/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/17/2019,0.01,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/18/2019,0.27,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/19/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/20/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/22/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/23/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/25/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/26/2019,1.34,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/29/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/30/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",8/31/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/1/2019,0.13,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/2/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/3/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/4/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/5/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/6/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/7/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/8/2019,0.77,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/9/2019,0.01,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/10/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/11/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/13/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/14/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/15/2019,0.25,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/16/2019,0.19,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/17/2019,0,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/29/2019,0.84,
US1ILMCL041,"BLOOMINGTON 2.0 SW, IL US",9/30/2019,0.81,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/1/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/2/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/3/2019,0.74,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/4/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/5/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/6/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/7/2019,0.21,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/8/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/9/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/10/2019,0.1,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/11/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/12/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/13/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/14/2019,0.5,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/15/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/16/2019,0.24,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/17/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/18/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/19/2019,0.5,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/20/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/21/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/22/2019,0.76,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/23/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/24/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/25/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/26/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/27/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/28/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/29/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/30/2019,0.76,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",7/31/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/1/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/2/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/3/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/4/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/5/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/6/2019,0.09,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/7/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/8/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/9/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/10/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/11/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/12/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/13/2019,0.37,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/14/2019,0.21,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/15/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/16/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/17/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/18/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/19/2019,1.5,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/20/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/21/2019,0.41,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/22/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/23/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/24/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/25/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/26/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/27/2019,0.7,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/28/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/29/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/30/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",8/31/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/1/2019,0.42,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/2/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/3/2019,0.11,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/4/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/5/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/6/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/7/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/8/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/9/2019,0.04,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/10/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/11/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/12/2019,0.1,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/13/2019,0.54,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/14/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/15/2019,0.97,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/16/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/17/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/18/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/19/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/20/2019,0.13,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/21/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/22/2019,0.55,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/23/2019,0.57,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/24/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/25/2019,0.02,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/26/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/27/2019,0,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/28/2019,3.53,
US1ILCK0260,"MIDLOTHIAN 1.2 SE, IL US",9/29/2019,1.1,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/1/2019,0.14,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/3/2019,0.38,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/5/2019,0.25,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/6/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/16/2019,0.1,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/19/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/20/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/23/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/29/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",7/30/2019,0.7,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/6/2019,0.08,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/12/2019,0.14,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/17/2019,0.36,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/18/2019,0.05,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/19/2019,0.22,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/21/2019,0.5,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/26/2019,0.35,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/27/2019,0.1,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/28/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/29/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/30/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",8/31/2019,0,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/1/2019,0.5,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/8/2019,,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/9/2019,0.15,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/16/2019,,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/20/2019,0.04,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/22/2019,0.88,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/23/2019,0.27,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/25/2019,0.07,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/28/2019,2.94,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/29/2019,0.2,
US1ILLV0017,"EMINGTON 2.2 SSE, IL US",9/30/2019,0.42,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/1/2019,0.16,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/2/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/3/2019,0.61,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/4/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/5/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/6/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/7/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/8/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/9/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/10/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/11/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/12/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/13/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/14/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/15/2019,0.06,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/16/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/17/2019,0.21,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/18/2019,0.38,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/19/2019,1.43,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/20/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/21/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/22/2019,0.11,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/23/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/24/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/25/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/26/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/27/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/28/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/29/2019,0.11,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/30/2019,0.15,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",7/31/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/1/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/2/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/3/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/4/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/5/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/6/2019,0.05,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/7/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/8/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/9/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/10/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/11/2019,0.02,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/12/2019,0.1,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/13/2019,0.39,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/14/2019,0.24,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/15/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/16/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/17/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/18/2019,0.31,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/19/2019,1.26,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/20/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/21/2019,0.32,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/22/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/23/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/24/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/25/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/26/2019,0.24,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/27/2019,0.83,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/28/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/29/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/30/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",8/31/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/1/2019,0.33,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/2/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/3/2019,0.11,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/4/2019,0.07,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/5/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/6/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/7/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/8/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/9/2019,0.08,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/10/2019,0.02,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/11/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/12/2019,0.13,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/13/2019,1.17,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/14/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/15/2019,0.49,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/16/2019,0.01,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/17/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/18/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/19/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/20/2019,0.22,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/21/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/22/2019,0.57,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/23/2019,1.34,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/24/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/25/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/26/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/27/2019,0,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/28/2019,1.75,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/29/2019,0.66,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",9/30/2019,0.06,
US1ILLG0009,"BEASON 4.0 SW, IL US",8/23/2019,,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/6/2019,,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/7/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/8/2019,0.54,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/9/2019,0.03,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/10/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/11/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/12/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/13/2019,0.03,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/14/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/15/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/16/2019,0.19,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/17/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/18/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/19/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/20/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/21/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/22/2019,0.29,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/23/2019,0.1,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/24/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/25/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/26/2019,0.04,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/27/2019,0,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/28/2019,1.38,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/29/2019,1.92,
US1ILLG0009,"BEASON 4.0 SW, IL US",9/30/2019,0.16,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/1/2019,0.1,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/2/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/3/2019,0.67,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/4/2019,0.03,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/5/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/6/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/7/2019,0.2,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/8/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/9/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/10/2019,1.54,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/11/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/12/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/13/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/14/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/30/2019,,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",7/31/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/1/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/2/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/3/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/4/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/5/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/6/2019,0.08,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/7/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/8/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/9/2019,0.02,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/13/2019,,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/14/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/15/2019,0.02,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/16/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/17/2019,0.02,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/18/2019,0.28,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/19/2019,0.02,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/20/2019,0,
US1ILMCL045,"LE ROY 1.8 WSW, IL US",8/21/2019,0.5,
