Date,Price,Open,High,Low,Vol.,Change %
14-Dec-11,"1,103.88","1,115.63","1,119.38","1,094.63",-,-1.27%
13-Dec-11,"1,118.13","1,111.63","1,126.88","1,106.38",-,0.57%
12-Dec-11,"1,111.75","1,107.88","1,114.88","1,095.13",-,0.55%
11-Dec-11,"1,105.63","1,105.63","1,105.63","1,105.63",-,-0.07%
9-Dec-11,"1,106.38","1,131.25","1,133.38","1,100.38",-,-2.27%
8-Dec-11,"1,132.13","1,131.75","1,136.38","1,121.38",-,0.03%
7-Dec-11,"1,131.75","1,130.25","1,136.88","1,124.00",-,0.30%
6-Dec-11,"1,128.38","1,125.75","1,131.88","1,120.38",-,0.21%
5-Dec-11,"1,126.00","1,139.88","1,148.13","1,122.13",-,-0.91%
2-Dec-11,"1,136.38","1,131.63","1,144.38","1,128.38",-,0.72%
1-Dec-11,"1,128.25","1,133.63","1,142.88","1,116.38",-,-0.45%
30-Nov-11,"1,133.38","1,123.38","1,145.50","1,111.63",-,0.69%
29-Nov-11,"1,125.63","1,124.13","1,138.13","1,115.13",-,0.20%
28-Nov-11,"1,123.38","1,114.25","1,127.13","1,114.25",-,1.31%
25-Nov-11,"1,108.88","1,120.38","1,125.38","1,102.88",-,-1.27%
23-Nov-11,"1,123.13","1,155.75","1,158.25","1,121.13",-,-2.50%
22-Nov-11,"1,151.88","1,147.63","1,155.63","1,141.13",-,0.55%
21-Nov-11,"1,145.63","1,171.88","1,174.13","1,145.13",-,-2.20%
18-Nov-11,"1,171.38","1,170.25","1,177.38","1,152.88",-,0.15%
17-Nov-11,"1,169.63","1,186.50","1,192.13","1,162.13",-,-1.56%
16-Nov-11,"1,188.13","1,199.63","1,203.13","1,182.88",-,-0.96%
15-Nov-11,"1,199.63","1,179.38","1,206.13","1,178.50",-,1.73%
14-Nov-11,"1,179.25","1,178.25","1,192.88","1,177.13",-,0.27%
11-Nov-11,"1,176.13","1,168.25","1,181.00","1,168.25",-,0.57%
10-Nov-11,"1,169.50","1,184.00","1,191.13","1,167.00",-,-1.40%
9-Nov-11,"1,186.13","1,205.88","1,211.88","1,183.75",-,-1.61%
8-Nov-11,"1,205.50","1,203.63","1,217.13","1,199.88",-,0.25%
7-Nov-11,"1,202.50","1,220.63","1,222.88","1,198.50",-,-1.46%
4-Nov-11,"1,220.38","1,226.00","1,230.88","1,219.13",-,-0.47%
3-Nov-11,"1,226.13","1,204.38","1,231.38","1,200.88",-,1.84%
2-Nov-11,"1,204.00","1,198.50","1,218.25","1,198.13",-,0.45%
1-Nov-11,"1,198.63","1,214.88","1,222.88","1,190.75",-,-1.27%
31-Oct-11,"1,214.00","1,227.25","1,229.00","1,203.63",-,-1.09%
30-Oct-11,"1,227.38","1,227.50","1,227.88","1,225.88",-,0.10%
28-Oct-11,"1,226.13","1,245.25","1,250.50","1,224.13",-,-1.59%
27-Oct-11,"1,245.88","1,224.50","1,252.13","1,223.75",-,1.74%
26-Oct-11,"1,224.63","1,231.25","1,241.75","1,218.63",-,-0.50%
25-Oct-11,"1,230.75","1,238.50","1,244.63","1,225.63",-,-0.68%
24-Oct-11,"1,239.13","1,221.63","1,248.13","1,219.63",-,1.41%
23-Oct-11,"1,221.88","1,220.13","1,221.88","1,217.88",-,0.78%
21-Oct-11,"1,212.38","1,223.63","1,245.25","1,212.38",-,-0.93%
20-Oct-11,"1,223.75","1,215.88","1,227.75","1,201.63",-,0.67%
19-Oct-11,"1,215.63","1,250.63","1,258.88","1,213.88",-,-2.81%
18-Oct-11,"1,250.75","1,247.25","1,252.88","1,226.63",-,0.33%
17-Oct-11,"1,246.63","1,264.13","1,271.75","1,246.63",-,-1.36%
16-Oct-11,"1,263.88","1,269.13","1,271.13","1,263.88",-,-0.43%
14-Oct-11,"1,269.38","1,259.13","1,275.63","1,249.25",-,0.79%
13-Oct-11,"1,259.38","1,237.75","1,259.38","1,230.88",-,1.76%
12-Oct-11,"1,237.63","1,232.88","1,246.13","1,212.75",-,0.38%
11-Oct-11,"1,233.00","1,181.75","1,245.13","1,174.63",-,4.19%
10-Oct-11,"1,183.38","1,165.88","1,192.63","1,163.88",-,1.50%
9-Oct-11,"1,165.88","1,159.50","1,166.13","1,158.63",-,0.43%
7-Oct-11,"1,160.88","1,159.38","1,169.88","1,152.38",-,0.14%
6-Oct-11,"1,159.25","1,163.63","1,182.63","1,158.38",-,-0.46%
5-Oct-11,"1,164.63","1,167.25","1,173.88","1,161.13",-,-0.16%
4-Oct-11,"1,166.50","1,170.63","1,178.63","1,152.25",-,-0.37%
3-Oct-11,"1,170.88","1,175.50","1,189.63","1,162.13",-,-0.38%
2-Oct-11,"1,175.38","1,176.38","1,181.25","1,174.38",-,0.02%
30-Sep-11,"1,175.13","1,230.88","1,238.50","1,175.13",-,-4.57%
29-Sep-11,"1,231.38","1,214.75","1,237.88","1,209.38",-,1.42%
28-Sep-11,"1,214.13","1,255.75","1,259.63","1,213.88",-,-3.31%
27-Sep-11,"1,255.63","1,262.25","1,277.63","1,255.38",-,-0.49%
26-Sep-11,"1,261.75","1,261.88","1,265.88","1,226.13",-,0.03%
25-Sep-11,"1,261.38","1,265.38","1,267.00","1,261.38",-,0.26%
23-Sep-11,"1,258.13","1,282.63","1,288.25","1,250.13",-,-2.04%
22-Sep-11,"1,284.38","1,315.75","1,316.88","1,281.13",-,-2.39%
21-Sep-11,"1,315.88","1,336.13","1,345.13","1,313.13",-,-1.49%
20-Sep-11,"1,335.75","1,343.00","1,350.13","1,331.75",-,-0.57%
19-Sep-11,"1,343.38","1,354.13","1,355.50","1,326.38",-,-0.82%
18-Sep-11,"1,354.50","1,357.38","1,357.38","1,352.25",-,-0.21%
16-Sep-11,"1,357.38","1,360.38","1,368.63","1,350.38",-,-0.18%
15-Sep-11,"1,359.88","1,385.38","1,386.88","1,357.63",-,-1.85%
14-Sep-11,"1,385.50","1,392.38","1,396.63","1,377.38",-,-0.50%
13-Sep-11,"1,392.50","1,400.63","1,401.63","1,382.13",-,-0.59%
12-Sep-11,"1,400.75","1,429.88","1,431.88","1,388.63",-,-1.97%
11-Sep-11,"1,428.88","1,431.75","1,432.25","1,428.88",-,0.23%
9-Sep-11,"1,425.63","1,416.50","1,428.88","1,413.00",-,0.64%
8-Sep-11,"1,416.63","1,419.88","1,425.38","1,411.38",-,-0.26%
7-Sep-11,"1,420.38","1,423.63","1,434.13","1,412.63",-,-0.24%
6-Sep-11,"1,423.75","1,429.13","1,434.13","1,408.38",-,-0.34%
5-Sep-11,"1,428.63","1,444.88","1,444.88","1,427.88",-,-1.23%
2-Sep-11,"1,446.38","1,438.75","1,451.88","1,435.25",-,0.54%
1-Sep-11,"1,438.63","1,454.38","1,456.75","1,432.13",-,-1.13%
31-Aug-11,"1,455.13","1,449.63","1,464.88","1,449.63",-,0.36%
30-Aug-11,"1,449.88","1,445.00","1,458.38","1,438.00",-,0.33%
29-Aug-11,"1,445.13","1,420.75","1,452.38","1,416.00",-,1.59%
28-Aug-11,"1,422.50","1,411.75","1,422.50","1,411.50",-,0.45%
26-Aug-11,"1,416.13","1,386.13","1,416.38","1,379.25",-,2.30%
25-Aug-11,"1,384.25","1,383.38","1,391.13","1,378.00",-,0.08%
24-Aug-11,"1,383.13","1,388.38","1,396.00","1,381.75",-,-0.44%
23-Aug-11,"1,389.25","1,380.25","1,391.75","1,377.25",-,0.66%
22-Aug-11,"1,380.13","1,366.00","1,380.50","1,362.13",-,1.05%
21-Aug-11,"1,365.75","1,366.75","1,370.50","1,365.00",-,0.55%
19-Aug-11,"1,358.25","1,349.13","1,365.50","1,340.13",-,0.59%
18-Aug-11,"1,350.25","1,357.00","1,357.38","1,336.25",-,-0.61%
17-Aug-11,"1,358.50","1,341.25","1,360.88","1,337.75",-,1.18%
16-Aug-11,"1,342.63","1,341.88","1,344.88","1,333.50",-,0.01%
15-Aug-11,"1,342.50","1,336.38","1,344.75","1,335.50",-,0.58%
14-Aug-11,"1,334.75","1,333.00","1,336.88","1,331.75",-,0.60%
12-Aug-11,"1,326.75","1,332.75","1,336.88","1,320.00",-,-0.50%
11-Aug-11,"1,333.38","1,293.75","1,344.50","1,293.13",-,3.00%
10-Aug-11,"1,294.50","1,306.25","1,311.50","1,288.50",-,-0.91%
9-Aug-11,"1,306.38","1,298.38","1,314.88","1,276.75",-,0.64%
8-Aug-11,"1,298.13","1,318.00","1,321.88","1,297.38",-,-1.57%
7-Aug-11,"1,318.88","1,312.50","1,321.75","1,308.63",-,-0.51%
5-Aug-11,"1,325.63","1,331.63","1,336.50","1,313.63",-,-0.46%
4-Aug-11,"1,331.75","1,361.63","1,362.00","1,325.88",-,-2.12%
3-Aug-11,"1,360.63","1,368.63","1,371.50","1,354.88",-,-0.58%
2-Aug-11,"1,368.50","1,358.00","1,375.00","1,342.50",-,0.73%
1-Aug-11,"1,358.63","1,352.75","1,365.00","1,350.75",-,0.43%
31-Jul-11,"1,352.75","1,350.13","1,352.75","1,346.75",-,0.48%
29-Jul-11,"1,346.25","1,361.50","1,368.75","1,343.63",-,-1.11%
28-Jul-11,"1,361.38","1,367.88","1,376.38","1,359.25",-,-0.55%
27-Jul-11,"1,368.88","1,381.75","1,386.38","1,366.00",-,-0.98%
26-Jul-11,"1,382.38","1,364.88","1,382.38","1,363.00",-,1.30%
25-Jul-11,"1,364.63","1,371.63","1,373.13","1,351.50",-,-0.57%
24-Jul-11,"1,372.50","1,372.13","1,372.88","1,365.25",-,-0.39%
22-Jul-11,"1,377.88","1,379.75","1,388.25","1,374.75",-,-0.16%
21-Jul-11,"1,380.13","1,373.13","1,386.50","1,369.75",-,0.49%
20-Jul-11,"1,373.38","1,384.75","1,390.75","1,371.13",-,-0.95%
19-Jul-11,"1,386.50","1,387.13","1,407.88","1,375.50",-,-0.04%
18-Jul-11,"1,387.00","1,380.38","1,391.63","1,369.88",-,0.54%
17-Jul-11,"1,379.50","1,385.88","1,388.88","1,379.50",-,-0.51%
15-Jul-11,"1,386.63","1,380.00","1,396.75","1,376.75",-,0.49%
14-Jul-11,"1,379.88","1,376.63","1,386.88","1,373.75",-,0.25%
13-Jul-11,"1,376.50","1,354.00","1,382.25","1,353.75",-,1.64%
12-Jul-11,"1,354.25","1,346.38","1,362.75","1,334.88",-,0.52%
11-Jul-11,"1,347.25","1,351.38","1,352.25","1,338.13",-,-0.38%
10-Jul-11,"1,352.38","1,350.75","1,356.63","1,350.75",-,0.47%
8-Jul-11,"1,346.00","1,342.38","1,350.25","1,335.88",-,0.31%
7-Jul-11,"1,341.88","1,322.13","1,343.75","1,321.63",-,1.44%
6-Jul-11,"1,322.88","1,321.38","1,326.88","1,310.50",-,0.10%
5-Jul-11,"1,321.50","1,319.38","1,329.25","1,312.00",-,0.22%
4-Jul-11,"1,318.63","1,314.75","1,322.88","1,314.75",-,0.27%
1-Jul-11,"1,315.13","1,303.63","1,321.13","1,299.75",-,0.87%
30-Jun-11,"1,303.75","1,326.63","1,335.25","1,287.63",-,-1.74%
29-Jun-11,"1,326.88","1,332.88","1,343.38","1,320.50",-,-0.34%
28-Jun-11,"1,331.38","1,325.63","1,337.38","1,321.50",-,0.42%
27-Jun-11,"1,325.75","1,311.00","1,329.13","1,303.63",-,1.05%
26-Jun-11,"1,312.00","1,313.63","1,313.88","1,309.75",-,-0.48%
24-Jun-11,"1,318.38","1,319.38","1,328.75","1,311.75",-,-0.04%
23-Jun-11,"1,318.88","1,329.13","1,333.25","1,293.38",-,-0.79%
22-Jun-11,"1,329.38","1,351.25","1,351.75","1,320.63",-,-1.58%
21-Jun-11,"1,350.75","1,339.50","1,354.50","1,338.88",-,0.83%
20-Jun-11,"1,339.63","1,333.50","1,345.88","1,331.88",-,0.40%
19-Jun-11,"1,334.25","1,334.88","1,337.88","1,332.00",-,0.19%
17-Jun-11,"1,331.75","1,351.13","1,357.13","1,330.63",-,-1.44%
16-Jun-11,"1,351.25","1,370.88","1,371.13","1,348.50",-,-1.42%
15-Jun-11,"1,370.75","1,368.88","1,375.25","1,354.63",-,0.15%
14-Jun-11,"1,368.75","1,381.88","1,386.88","1,353.75",-,-0.96%
13-Jun-11,"1,382.00","1,385.25","1,390.38","1,378.63",-,-0.24%
12-Jun-11,"1,385.38","1,385.50","1,387.88","1,384.38",-,0.16%
10-Jun-11,"1,383.13","1,397.13","1,397.38","1,377.63",-,-0.95%
9-Jun-11,"1,396.38","1,403.63","1,412.63","1,386.25",-,-0.47%
8-Jun-11,"1,403.00","1,397.88","1,417.00","1,385.13",-,0.47%
7-Jun-11,"1,396.38","1,384.38","1,398.50","1,382.38",-,0.89%
6-Jun-11,"1,384.13","1,413.50","1,418.13","1,380.88",-,-2.09%
5-Jun-11,"1,413.63","1,415.50","1,416.50","1,412.63",-,-0.02%
3-Jun-11,"1,413.88","1,405.75","1,419.38","1,404.63",-,0.56%
2-Jun-11,"1,406.00","1,385.25","1,411.38","1,385.13",-,1.51%
1-Jun-11,"1,385.13","1,384.13","1,389.88","1,370.13",-,0.20%
31-May-11,"1,382.38","1,378.63","1,391.13","1,373.75",-,0.24%
30-May-11,"1,379.13","1,370.63","1,379.13","1,366.63",-,0.04%
27-May-11,"1,378.63","1,390.75","1,394.13","1,376.38",-,-0.86%
26-May-11,"1,390.63","1,380.25","1,398.13","1,380.13",-,0.81%
25-May-11,"1,379.50","1,377.00","1,386.88","1,372.63",-,0.19%
24-May-11,"1,376.88","1,373.50","1,386.75","1,366.25",-,0.25%
23-May-11,"1,373.38","1,389.63","1,392.88","1,366.13",-,-1.17%
22-May-11,"1,389.63","1,386.00","1,389.63","1,382.50",-,0.78%
20-May-11,"1,378.88","1,378.63","1,395.88","1,365.25",-,0.08%
19-May-11,"1,377.75","1,376.00","1,388.88","1,369.38",-,0.14%
18-May-11,"1,375.88","1,343.13","1,387.50","1,342.38",-,2.48%
17-May-11,"1,342.63","1,323.13","1,344.75","1,312.38",-,1.46%
16-May-11,"1,323.25","1,335.13","1,343.88","1,321.13",-,-0.88%
15-May-11,"1,335.00","1,329.50","1,337.25","1,329.38",-,0.29%
13-May-11,"1,331.13","1,344.25","1,352.88","1,321.75",-,-0.99%
12-May-11,"1,344.38","1,332.13","1,357.75","1,313.88",-,0.82%
11-May-11,"1,333.38","1,342.00","1,343.38","1,313.63",-,-0.55%
10-May-11,"1,340.75","1,333.38","1,352.88","1,333.13",-,0.57%
9-May-11,"1,333.13","1,330.13","1,341.75","1,328.25",-,0.14%
8-May-11,"1,331.25","1,326.88","1,331.25","1,323.75",-,0.26%
6-May-11,"1,327.75","1,323.75","1,340.63","1,306.75",-,0.31%
5-May-11,"1,323.63","1,349.13","1,361.25","1,310.13",-,-1.87%
4-May-11,"1,348.88","1,363.38","1,367.38","1,347.50",-,-1.05%
3-May-11,"1,363.13","1,392.00","1,393.38","1,355.75",-,-2.09%
2-May-11,"1,392.25","1,388.13","1,402.13","1,381.63",-,0.31%
1-May-11,"1,388.00","1,391.00","1,393.63","1,383.88",-,-0.49%
29-Apr-11,"1,394.88","1,348.75","1,394.88","1,348.75",-,3.42%
28-Apr-11,"1,348.75","1,389.75","1,400.38","1,338.63",-,-3.01%
27-Apr-11,"1,390.63","1,389.63","1,396.63","1,368.50",-,0.11%
26-Apr-11,"1,389.13","1,396.75","1,396.75","1,378.13",-,-0.50%
25-Apr-11,"1,396.13","1,396.63","1,398.50","1,380.88",-,-0.04%
24-Apr-11,"1,396.75","1,390.25","1,397.38","1,389.25",-,0.48%
22-Apr-11,"1,390.13","1,390.13","1,390.13","1,390.13",-,0.04%
21-Apr-11,"1,389.63","1,372.25","1,391.88","1,363.13",-,1.26%
20-Apr-11,"1,372.38","1,354.75","1,384.50","1,354.63",-,1.34%
19-Apr-11,"1,354.25","1,357.50","1,360.38","1,348.13",-,-0.21%
18-Apr-11,"1,357.13","1,338.88","1,361.50","1,332.13",-,1.43%
17-Apr-11,"1,338.00","1,343.13","1,345.00","1,338.00",-,0.46%
15-Apr-11,"1,331.88","1,334.00","1,338.38","1,322.63",-,-0.18%
14-Apr-11,"1,334.25","1,333.13","1,337.63","1,316.88",-,0.10%
13-Apr-11,"1,332.88","1,330.63","1,348.63","1,329.63",-,0.19%
12-Apr-11,"1,330.38","1,362.88","1,370.25","1,318.38",-,-2.38%
11-Apr-11,"1,362.75","1,405.50","1,406.13","1,360.13",-,-3.02%
10-Apr-11,"1,405.25","1,395.88","1,406.38","1,395.88",-,0.98%
8-Apr-11,"1,391.63","1,365.38","1,393.88","1,364.88",-,1.94%
7-Apr-11,"1,365.13","1,377.13","1,383.25","1,360.63",-,-0.88%
6-Apr-11,"1,377.25","1,375.63","1,388.13","1,372.38",-,0.14%
5-Apr-11,"1,375.38","1,385.50","1,389.63","1,366.63",-,-0.72%
4-Apr-11,"1,385.38","1,399.38","1,402.50","1,379.63",-,-1.01%
3-Apr-11,"1,399.50","1,393.75","1,402.63","1,391.75",-,0.40%
1-Apr-11,"1,393.88","1,416.50","1,416.50","1,386.88",-,-1.61%
31-Mar-11,"1,416.63","1,374.13","1,431.75","1,368.63",-,3.10%
30-Mar-11,"1,374.00","1,363.88","1,374.00","1,356.38",-,0.76%
29-Mar-11,"1,363.63","1,343.00","1,368.88","1,342.38",-,1.51%
28-Mar-11,"1,343.38","1,359.25","1,368.88","1,341.25",-,-1.18%
27-Mar-11,"1,359.38","1,359.88","1,361.50","1,357.25",-,0.06%
25-Mar-11,"1,358.50","1,358.75","1,367.50","1,353.38",-,-0.06%
24-Mar-11,"1,359.25","1,350.25","1,361.38","1,338.38",-,0.77%
23-Mar-11,"1,348.88","1,363.50","1,372.13","1,348.88",-,-1.08%
22-Mar-11,"1,363.63","1,359.13","1,368.75","1,344.63",-,0.28%
21-Mar-11,"1,359.75","1,371.38","1,373.50","1,351.63",-,-0.84%
20-Mar-11,"1,371.25","1,370.00","1,376.63","1,365.25",-,0.64%
18-Mar-11,"1,362.50","1,338.38","1,384.50","1,322.88",-,1.79%
17-Mar-11,"1,338.50","1,293.38","1,346.63","1,290.38",-,3.47%
16-Mar-11,"1,293.63","1,282.13","1,307.88","1,277.25",-,1.05%
15-Mar-11,"1,280.13","1,340.88","1,343.38","1,269.00",-,-4.52%
14-Mar-11,"1,340.75","1,329.38","1,346.00","1,317.88",-,0.87%
13-Mar-11,"1,329.25","1,335.88","1,340.13","1,326.63",-,-0.46%
11-Mar-11,"1,335.38","1,353.38","1,359.25","1,305.13",-,-1.33%
10-Mar-11,"1,353.38","1,350.63","1,368.63","1,322.13",-,0.32%
9-Mar-11,"1,349.13","1,381.88","1,383.38","1,347.63",-,-2.33%
8-Mar-11,"1,381.38","1,395.50","1,395.50","1,374.13",-,-0.93%
7-Mar-11,"1,394.38","1,412.25","1,418.88","1,384.63",-,-1.43%
4-Mar-11,"1,414.63","1,410.38","1,423.63","1,396.38",-,0.40%
3-Mar-11,"1,409.00","1,390.50","1,414.25","1,384.63",-,1.14%
2-Mar-11,"1,393.13","1,374.13","1,398.88","1,372.13",-,1.44%
1-Mar-11,"1,373.38","1,368.25","1,376.13","1,354.00",-,0.55%
28-Feb-11,"1,365.88","1,378.25","1,380.13","1,358.00",-,-0.47%
25-Feb-11,"1,372.38","1,328.88","1,391.38","1,322.50",-,3.29%
24-Feb-11,"1,328.63","1,332.63","1,336.50","1,310.50",-,-0.34%
23-Feb-11,"1,333.13","1,309.88","1,333.13","1,296.25",-,1.70%
22-Feb-11,"1,310.88","1,390.75","1,397.50","1,310.50",-,-4.73%
18-Feb-11,"1,376.00","1,417.88","1,421.50","1,373.38",-,-2.88%
17-Feb-11,"1,416.75","1,378.75","1,418.75","1,378.75",-,3.78%
16-Feb-11,"1,365.13","1,369.25","1,375.88","1,357.13",-,-0.26%
15-Feb-11,"1,368.63","1,403.63","1,409.13","1,366.13",-,-2.58%
14-Feb-11,"1,404.88","1,419.13","1,424.63","1,400.25",-,-0.71%
11-Feb-11,"1,414.88","1,432.38","1,442.13","1,410.38",-,-1.08%
10-Feb-11,"1,430.38","1,451.50","1,454.88","1,430.38",-,-1.44%
9-Feb-11,"1,451.25","1,438.50","1,455.75","1,435.13",-,1.11%
8-Feb-11,"1,435.38","1,425.88","1,435.38","1,414.25",-,0.83%
7-Feb-11,"1,423.63","1,437.38","1,443.63","1,421.38",-,-0.71%
4-Feb-11,"1,433.88","1,437.63","1,442.63","1,422.38",-,-0.02%
3-Feb-11,"1,434.13","1,445.13","1,452.38","1,434.13",-,-0.74%
2-Feb-11,"1,444.88","1,439.63","1,451.63","1,433.63",-,0.32%
1-Feb-11,"1,440.25","1,413.50","1,440.25","1,408.38",-,2.08%
31-Jan-11,"1,410.88","1,395.75","1,413.13","1,394.88",-,0.79%
28-Jan-11,"1,399.88","1,401.75","1,423.13","1,392.75",-,0.00%
27-Jan-11,"1,399.88","1,389.63","1,399.88","1,378.13",-,1.01%
26-Jan-11,"1,385.88","1,375.63","1,390.88","1,364.38",-,0.95%
25-Jan-11,"1,372.88","1,404.00","1,407.88","1,370.38",-,-2.16%
24-Jan-11,"1,403.13","1,411.50","1,426.38","1,396.88",-,-0.67%
23-Jan-11,"1,412.63","1,412.63","1,412.63","1,412.63",-,0.11%
21-Jan-11,"1,411.13","1,415.88","1,426.63","1,405.38",-,-0.14%
20-Jan-11,"1,413.13","1,413.75","1,420.88","1,384.00",-,-0.14%
19-Jan-11,"1,415.13","1,417.38","1,431.63","1,402.38",-,0.00%
18-Jan-11,"1,415.13","1,412.50","1,429.88","1,408.50",-,-0.55%
17-Jan-11,"1,423.00","1,423.00","1,423.00","1,423.00",-,-0.06%
14-Jan-11,"1,423.88","1,418.75","1,423.88","1,405.38",-,0.19%
13-Jan-11,"1,421.13","1,418.75","1,432.38","1,413.00",-,0.28%
12-Jan-11,"1,417.13","1,359.63","1,426.88","1,359.13",-,4.33%
11-Jan-11,"1,358.38","1,382.13","1,388.13","1,355.88",-,-1.67%
10-Jan-11,"1,381.38","1,368.63","1,394.38","1,366.25",-,1.28%
7-Jan-11,"1,363.88","1,376.88","1,382.25","1,360.38",-,-0.91%
6-Jan-11,"1,376.38","1,392.38","1,398.63","1,376.38",-,-1.08%
5-Jan-11,"1,391.38","1,372.63","1,394.88","1,362.13",-,1.44%
4-Jan-11,"1,371.63","1,378.63","1,390.38","1,357.75",-,-0.63%
3-Jan-11,"1,380.38","1,395.75","1,408.63","1,380.38",-,-1.67%
31-Dec-10,"1,403.88","1,377.38","1,403.88","1,376.38",-,1.74%
30-Dec-10,"1,379.88","1,375.38","1,384.63","1,370.13",-,0.22%
29-Dec-10,"1,376.88","1,386.13","1,388.88","1,374.88",-,-0.65%
28-Dec-10,"1,385.88","1,385.13","1,396.63","1,383.38",-,0.10%
27-Dec-10,"1,384.50","1,353.63","1,389.38","1,350.25",-,1.69%
24-Dec-10,"1,361.50","1,361.50","1,361.50","1,361.50",-,0.06%
23-Dec-10,"1,360.63","1,340.63","1,365.63","1,338.88",-,1.61%
22-Dec-10,"1,339.13","1,336.38","1,343.63","1,328.75",-,0.15%
21-Dec-10,"1,337.13","1,326.75","1,339.25","1,323.13",-,0.73%
20-Dec-10,"1,327.38","1,324.50","1,329.50","1,307.63",-,1.39%
17-Dec-10,"1,309.13","1,300.75","1,311.38","1,295.25",-,0.61%
16-Dec-10,"1,301.13","1,305.50","1,314.75","1,296.13",-,-0.42%
15-Dec-10,"1,306.63","1,294.13","1,314.38","1,291.13",-,0.94%
14-Dec-10,"1,294.50","1,299.50","1,311.13","1,292.63",-,-0.45%
13-Dec-10,"1,300.38","1,269.25","1,304.63","1,259.63",-,2.20%
12-Dec-10,"1,272.38","1,272.38","1,272.38","1,272.38",-,-0.02%
10-Dec-10,"1,272.63","1,283.38","1,288.38","1,268.63",-,-0.62%
9-Dec-10,"1,280.63","1,295.75","1,298.88","1,278.63",-,-1.00%
8-Dec-10,"1,293.63","1,282.88","1,296.63","1,266.63",-,0.57%
7-Dec-10,"1,286.25","1,288.75","1,303.13","1,282.38",-,0.00%
6-Dec-10,"1,286.25","1,303.63","1,306.63","1,280.38",-,-1.12%
3-Dec-10,"1,300.88","1,282.75","1,301.38","1,280.25",-,1.74%
2-Dec-10,"1,278.63","1,281.88","1,286.75","1,273.88",-,-0.25%
1-Dec-10,"1,281.88","1,243.38","1,283.88","1,240.38",-,2.89%
30-Nov-10,"1,245.88","1,238.75","1,247.13","1,227.88",-,0.81%
29-Nov-10,"1,235.88","1,239.88","1,248.25","1,226.63",-,-0.28%
26-Nov-10,"1,239.38","1,256.63","1,262.13","1,235.88",-,-1.20%
24-Nov-10,"1,254.38","1,241.38","1,258.13","1,237.13",-,1.31%
23-Nov-10,"1,238.13","1,225.38","1,246.00","1,201.63",-,1.39%
22-Nov-10,"1,221.13","1,196.63","1,222.88","1,190.63",-,1.67%
19-Nov-10,"1,201.13","1,244.63","1,255.88","1,200.88",-,-3.34%
18-Nov-10,"1,242.63","1,209.88","1,245.25","1,194.13",-,3.14%
17-Nov-10,"1,204.75","1,221.50","1,232.25","1,175.38",-,-1.30%
16-Nov-10,"1,220.63","1,285.25","1,289.63","1,216.38",-,-5.25%
15-Nov-10,"1,288.25","1,266.75","1,307.13","1,252.50",-,1.51%
12-Nov-10,"1,269.13","1,342.88","1,348.00","1,268.88",-,-5.26%
11-Nov-10,"1,339.63","1,320.50","1,341.88","1,317.88",-,1.53%
10-Nov-10,"1,319.38","1,325.88","1,330.38","1,314.88",-,-0.58%
9-Nov-10,"1,327.13","1,274.88","1,340.13","1,270.25",-,4.15%
8-Nov-10,"1,274.25","1,284.50","1,289.38","1,274.25",-,-0.67%
5-Nov-10,"1,282.88","1,278.25","1,289.75","1,271.88",-,0.27%
4-Nov-10,"1,279.38","1,238.88","1,281.38","1,238.63",-,3.25%
3-Nov-10,"1,239.13","1,234.38","1,243.25","1,222.38",-,0.39%
2-Nov-10,"1,234.25","1,240.63","1,241.88","1,230.63",-,-0.41%
1-Nov-10,"1,239.38","1,241.75","1,246.13","1,228.63",-,-0.18%
31-Oct-10,"1,241.63","1,240.38","1,242.13","1,233.63",-,0.74%
29-Oct-10,"1,232.50","1,236.38","1,237.75","1,225.13",-,-0.30%
28-Oct-10,"1,236.25","1,234.13","1,248.50","1,229.88",-,0.16%
27-Oct-10,"1,234.25","1,238.75","1,238.88","1,211.13",-,-0.35%
26-Oct-10,"1,238.63","1,230.63","1,240.50","1,220.25",-,0.73%
25-Oct-10,"1,229.63","1,217.63","1,234.88","1,217.63",-,0.89%
24-Oct-10,"1,218.75","1,214.25","1,218.75","1,211.13",-,0.65%
22-Oct-10,"1,210.88","1,217.63","1,224.13","1,210.88",-,-0.54%
21-Oct-10,"1,217.50","1,230.00","1,235.13","1,213.13",-,-1.03%
20-Oct-10,"1,230.13","1,187.88","1,230.38","1,185.13",-,3.55%
19-Oct-10,"1,188.00","1,196.25","1,205.88","1,176.75",-,-0.68%
18-Oct-10,"1,196.13","1,193.50","1,198.13","1,186.13",-,0.18%
17-Oct-10,"1,194.00","1,193.00","1,197.38","1,187.00",-,-0.04%
15-Oct-10,"1,194.50","1,207.75","1,214.63","1,194.38",-,-1.09%
14-Oct-10,"1,207.63","1,180.63","1,209.88","1,180.38",-,2.34%
13-Oct-10,"1,180.00","1,176.88","1,194.00","1,172.13",-,0.28%
12-Oct-10,"1,176.75","1,164.75","1,185.13","1,155.63",-,1.00%
11-Oct-10,"1,165.13","1,172.63","1,188.63","1,151.13",-,-0.65%
10-Oct-10,"1,172.75","1,155.25","1,184.25","1,155.25",-,3.28%
8-Oct-10,"1,135.50","1,063.13","1,135.50","1,063.00",-,6.68%
7-Oct-10,"1,064.38","1,062.25","1,074.13","1,061.88",-,0.21%
6-Oct-10,"1,062.13","1,072.88","1,075.13","1,061.13",-,-1.00%
